phase,epoch,split,loss,general_f1,class_0_f1,class_1_f1,precision,recall,specificity,mcc,tn,fp,fn,tp,pr_auc,roc_auc,learning_rate
epoch,1,train,0.7852844616388882,0.7037938439513243,0.7747168989547037,0.5676974508984538,0.5496661946186526,0.586951825448261,0.7616957499197088,0.34320997313692037,14230,4452,3824,5434,0.6292256502239645,0.7493512238315304,2e-05
epoch,1,val,0.6015623303717714,0.8255514179318247,0.8762949421084704,0.704225352112676,0.7086999022482894,0.6998069498069498,0.8786150712830957,0.5805505622666526,2157,298,311,725,0.7749591673045009,0.8584576429790278,2e-05
epoch,2,train,0.6047988485931582,0.7869362920544023,0.8304230166642929,0.713453670276775,0.6434835460623426,0.8004968675739901,0.7802162509367305,0.5553106200703125,14576,4106,1847,7411,0.7694487448677146,0.8697773781507918,1.8010000000000002e-05
epoch,2,val,0.5370968401653997,0.8224004583213977,0.8696931483816729,0.7212230215827338,0.6750841750841751,0.7741312741312741,0.8427698574338085,0.5947932119174307,2069,386,234,802,0.8122977777509554,0.8938849090580252,1.8010000000000002e-05
epoch,3,train,0.5347866836281956,0.8189692197566213,0.8569812814567663,0.75343667739105,0.6865671641791045,0.8347375243033053,0.8111551225778825,0.6198526748734902,15154,3528,1530,7728,0.8138642252024577,0.9000375096939743,1.6020000000000002e-05
epoch,3,val,0.5544067348477083,0.857347464909768,0.8999598232221775,0.751497005988024,0.7778925619834711,0.7268339768339769,0.9124236252545825,0.6523568445922949,2240,215,283,753,0.8290010010372796,0.9013674716322374,1.6020000000000002e-05
epoch,4,train,0.47426341801092464,0.8443450250536865,0.8778816724229915,0.7854147135737899,0.7229539467708239,0.8596889176928062,0.8367412482603576,0.6708610934846736,15632,3050,1299,7959,0.8535985105372587,0.9221701255535188,1.4030000000000003e-05
epoch,4,val,0.6628896589779095,0.7931824692065311,0.8600232648313301,0.6041666666666666,0.699238578680203,0.5318532818532818,0.9034623217922607,0.4756896791643402,2218,237,485,551,0.7222677166082525,0.830334830029331,1.4030000000000003e-05
epoch,5,train,0.49304470902011494,0.8339298496778812,0.8698311170958873,0.7706830087970744,0.7103680758017493,0.8421905379131562,0.8298362059736645,0.6476951537485727,15503,3179,1461,7797,0.8477767729105502,0.9158168185105056,1.2040000000000003e-05
epoch,5,val,0.6844237062112202,0.8570610140360927,0.9042042618544827,0.7185561195713481,0.864314789687924,0.6148648648648649,0.9592668024439919,0.6426898126289252,2355,100,399,637,0.8309944962317346,0.9054346971353082,1.2040000000000003e-05
epoch,6,train,0.39462908004212566,0.8736220472440945,0.9016845329249616,0.8231404958677686,0.7674418604651163,0.8875567077122488,0.8667166256289477,0.7302720527171488,16192,2490,1041,8217,0.8966135520005036,0.9462811875505744,1.0050000000000004e-05
epoch,6,val,0.6470669353462434,0.8576339157834432,0.9021460917503445,0.7388334209143458,0.8108419838523645,0.6785714285714286,0.9331975560081467,0.6468470728880849,2291,164,333,703,0.83381351366395,0.9042990036880056,1.0050000000000004e-05
epoch,7,train,0.35056588308420367,0.8913385826771654,0.9158956174857333,0.8465271458902032,0.7956100342075256,0.9044069993519118,0.884862434428862,0.7667096483236739,16531,2151,885,8373,0.9138698541388953,0.9573135941777665,8.060000000000002e-06
epoch,7,val,0.6024715063121865,0.8564881122887424,0.898685540950455,0.7540500736377024,0.7672327672327672,0.7413127413127413,0.9050916496945011,0.6529699744854924,2222,233,268,768,0.836634109674563,0.9057230928921356,8.060000000000002e-06
epoch,8,train,0.3097961295820085,0.905511811023622,0.9270798806761683,0.8658263874771294,0.8176233442119408,0.9200691294015986,0.8982978267851408,0.7965890692931834,16782,1900,740,8518,0.9303445354246336,0.9662405295770262,6.070000000000002e-06
epoch,8,val,0.6217979643140676,0.8530507018046405,0.8957105102663144,0.7513330101793505,0.7546251217137293,0.7480694980694981,0.8973523421588595,0.6470587428976516,2203,252,261,775,0.8318740882106401,0.9039223395638875,6.070000000000002e-06
epoch,9,train,0.27752873665021843,0.9174302075876879,0.9364865236902238,0.8820371222580151,0.837459947567725,0.9316267012313675,0.9103950326517504,0.8215508408773837,17008,1674,633,8625,0.9423344597952167,0.972594409013483,4.080000000000002e-06
epoch,9,val,0.7339474821937559,0.8541965052993412,0.8998228695138752,0.73224618621778,0.8046242774566474,0.6718146718146718,0.9311608961303462,0.6380429679933179,2286,169,340,696,0.8332880270038459,0.9024927458736013,4.080000000000002e-06
final,,train,0.35056588308420367,0.8913385826771654,0.9158956174857333,0.8465271458902032,0.7956100342075256,0.9044069993519118,0.884862434428862,0.7667096483236739,16531,2151,885,8373,0.9138698541388953,0.9573135941777665,2.0900000000000007e-06
final,,val,0.6024715063121865,0.8564881122887424,0.898685540950455,0.7540500736377024,0.7672327672327672,0.7413127413127413,0.9050916496945011,0.6529699744854924,2222,233,268,768,0.836634109674563,0.9057230928921356,2.0900000000000007e-06
final,,test,0.6572694924343372,0.8315699170717759,0.8785316560115487,0.7254079254079254,0.7183748845798708,0.7325800376647834,0.8747433264887063,0.6040165925526819,2130,305,284,778,0.8111894181168371,0.8941625386218711,2.0900000000000007e-06
