phase,epoch,split,loss,general_f1,class_0_f1,class_1_f1,precision,recall,specificity,mcc,tn,fp,fn,tp,pr_auc,roc_auc,learning_rate
epoch,23,train,0.05282668352851437,0.976237416267395,0.969082236289978,0.9807032346725464,0.9833282349342306,0.9780921953445915,0.9732449680903289,0.9498089601916401,3965,109,144,6429,0.9980498219219974,0.9968958379219193,0.0002340219999999999
epoch,23,val,0.20373918116092682,0.933682382106781,0.9140271544456482,0.9460227489471436,0.9301675977653632,0.9624277456647399,0.8898678414096917,0.8609550435640936,202,25,13,333,0.978474080150995,0.9731226604873826,0.0002340219999999999
epoch,24,train,0.06277486080074454,0.9718230366706848,0.9633610248565674,0.9771097302436829,0.9801010255625286,0.9741366195040316,0.9680903289150712,0.94050124964811,3944,130,170,6403,0.9972378394526853,0.9955954429244881,0.0002310229999999999
epoch,24,val,0.16163919866085052,0.9441536068916321,0.9292035102844238,0.9538905024528503,0.9511494252873564,0.9566473988439307,0.9251101321585903,0.8831190935857282,210,17,15,331,0.9816952357225481,0.9784446538157928,0.0002310229999999999
epoch,25,train,0.05263044773363271,0.9768009781837463,0.9697859287261963,0.9811723232269287,0.9831958447907119,0.9791571580708961,0.9729995090819833,0.9509722762264025,3964,110,137,6436,0.9980097821891701,0.9968793880979157,0.0002280239999999999
epoch,25,val,0.22833891212940216,0.9005235433578491,0.8834356069564819,0.913241982460022,0.9646302250803859,0.8670520231213873,0.9515418502202643,0.8036901167998053,216,11,46,300,0.9816014970065524,0.9755035522395661,0.0002280239999999999
epoch,26,train,0.04880771830058503,0.9766131043434143,0.9696304202079773,0.9809851050376892,0.984820607175713,0.9771793701506162,0.975699558173785,0.9506653785161313,3975,99,150,6423,0.9983912239209616,0.9974418376421417,0.0002250249999999999
epoch,26,val,0.15656715631484985,0.9528796076774597,0.9393258690834045,0.9614835977554321,0.9492957746478873,0.9739884393063584,0.920704845814978,0.9013277297564858,209,18,9,337,0.985914028927533,0.981882305008785,0.0002250249999999999
epoch,27,train,0.04270128515624517,0.9811214208602905,0.975388765335083,0.9846880435943604,0.9861153494049435,0.9832648714437852,0.9776632302405498,0.9600837782606514,3983,91,110,6463,0.9986565112498592,0.9979216086157792,0.0002220259999999999
epoch,27,val,0.1747046411037445,0.9424083828926086,0.9274725317955017,0.9522431492805481,0.9536231884057971,0.9508670520231214,0.9295154185022027,0.8797218798757047,211,16,17,329,0.9806934783317259,0.9787884189350919,0.0002220259999999999
epoch,28,train,0.04483263016407107,0.9795247316360474,0.9733496308326721,0.9833765625953674,0.985781990521327,0.9809828084588468,0.9771723122238586,0.9567458923873544,3981,93,125,6448,0.9985745913385076,0.997715752418684,0.0002190269999999999
epoch,28,val,0.16071383655071259,0.9389179944992065,0.924078106880188,0.9489051103591919,0.9587020648967551,0.9393063583815029,0.9383259911894273,0.8732846433026549,213,14,21,325,0.9845768725226411,0.9809401339410762,0.0002190269999999999
epoch,29,train,0.03935528996501218,0.9818728566169739,0.9763914346694946,0.9852885007858276,0.9873205010693553,0.9832648714437852,0.9796269023073146,0.9616940293889035,3991,83,110,6463,0.9989797665253519,0.998353225110296,0.0002160279999999999
epoch,29,val,0.17380093038082123,0.9441536068916321,0.9279279112815857,0.9544159770011902,0.9410112359550562,0.9682080924855492,0.9074889867841409,0.8829782649423553,206,21,11,335,0.9832494202885206,0.9797560540857121,0.0002160279999999999
epoch,30,train,0.039267655537539234,0.9812153577804565,0.97555011510849,0.9847491383552551,0.9871579269224889,0.9823520462498099,0.979381443298969,0.9603189982865571,3990,84,116,6457,0.9988943621462826,0.9982483271406561,0.0002130289999999999
epoch,30,val,0.19060289859771729,0.933682382106781,0.9181034564971924,0.9442815184593201,0.9583333333333334,0.930635838150289,0.9383259911894273,0.862994178331396,213,14,24,322,0.9839032346512945,0.9790812558885692,0.0002130289999999999
epoch,31,train,0.03653982812301018,0.9835634231567383,0.9785880446434021,0.9866626262664795,0.9885461209529627,0.9847862467670775,0.9815905743740795,0.9652627317601618,3999,75,100,6473,0.9990757759377304,0.9985006573581202,0.00021002999999999988
epoch,31,val,0.19037149846553802,0.9406631588935852,0.9257642030715942,0.9505813717842102,0.956140350877193,0.9450867052023122,0.933920704845815,0.876444603317226,212,15,19,327,0.9841605382398755,0.9797051259198899,0.00021002999999999988
epoch,32,train,0.037073804830675024,0.9821546077728271,0.9768009781837463,0.9855006337165833,0.988669422753024,0.9823520462498099,0.9818360333824251,0.9623356208363962,4000,74,116,6457,0.9990594295072064,0.9984897157044695,0.00020703099999999988
epoch,32,val,0.15842768549919128,0.9424083828926086,0.9271523356437683,0.9523809552192688,0.9510086455331412,0.953757225433526,0.9251101321585903,0.8795395144417001,210,17,16,330,0.98849794592438,0.9836011306052813,0.00020703099999999988
epoch,33,train,0.03546675016342134,0.9826242327690125,0.9773644804954529,0.9859004616737366,0.9877825290164935,0.9840255591054313,0.9803632793323515,0.9632770409064791,3994,80,105,6468,0.9990905162239191,0.9985988521645167,0.00020403199999999988
epoch,33,val,0.17467719316482544,0.9371727705001831,0.9192824959754944,0.9485714435577393,0.9378531073446328,0.9595375722543352,0.9030837004405287,0.868255320838706,205,22,14,332,0.9832518201803053,0.9794122889664127,0.00020403199999999988
epoch,34,train,0.0321050110493658,0.9844087362289429,0.9797016382217407,0.9873437285423279,0.9896072138162922,0.9850905218317358,0.9833087874324987,0.967062768073133,4006,68,98,6475,0.9993022397872952,0.9988765199656051,0.00020103299999999988
epoch,34,val,0.20215269923210144,0.9354275465011597,0.9193899631500244,0.9461426734924316,0.9530791788856305,0.9393063583815029,0.9295154185022027,0.865686199044719,211,16,21,325,0.9857819313899505,0.9812329708945532,0.00020103299999999988
epoch,35,train,0.03402097299401355,0.9836573600769043,0.9787077903747559,0.9867398142814636,0.9885478699038021,0.9849383842994066,0.9815905743740795,0.9654587588358235,3999,75,99,6474,0.9992298643162465,0.99876247283165,0.00019803399999999987
epoch,35,val,0.21594037115573883,0.9441536068916321,0.9276018142700195,0.9545454382896423,0.9385474860335196,0.9710982658959537,0.9030837004405287,0.8830637918631432,205,22,10,336,0.9826244507977747,0.9770950574215069,0.00019803399999999987
epoch,36,train,0.03190694526610505,0.9842209219932556,0.9794620871543884,0.9871892929077148,0.98960403608011,0.9847862467670775,0.9833087874324987,0.9666711865518063,4006,68,100,6473,0.9993309085686556,0.9989190169002616,0.00019503499999999987
epoch,36,val,0.17093652486801147,0.9424083828926086,0.9281045794487,0.9519650936126709,0.9589442815249267,0.9450867052023122,0.9383259911894273,0.8802244599234723,213,14,19,327,0.9871831932617846,0.9825698352473835,0.00019503499999999987
epoch,37,train,0.03254443976672243,0.9843148589134216,0.9795868396759033,0.9872645735740662,0.9897553516819572,0.9847862467670775,0.9835542464408443,0.966872473175083,4007,67,100,6473,0.9992857898953746,0.9988575867970015,0.00019203599999999987
epoch,37,val,0.18057455122470856,0.9476439952850342,0.933920681476593,0.9566473960876465,0.9566473988439307,0.9566473988439307,0.933920704845815,0.8905681036897456,212,15,15,331,0.9860064842727959,0.9815767360138524,0.00019203599999999987
epoch,38,train,0.025944023419663804,0.9873203635215759,0.9834862351417542,0.9897095561027527,0.9917506874427131,0.9876768598813327,0.9867452135493373,0.9732099864893675,4020,54,81,6492,0.9995288689864904,0.9992530921001186,0.00018903699999999986
epoch,38,val,0.2080645114183426,0.9389179944992065,0.9237473011016846,0.9490538835525513,0.9560117302052786,0.9421965317919075,0.933920704845815,0.8729553294840956,212,15,20,326,0.9862796651707297,0.9810165261898093,0.00018903699999999986
epoch,39,train,0.027705753240898648,0.9864750504493713,0.9823874831199646,0.9890227317810059,0.9911382734912146,0.9869161722196866,0.9857633775159549,0.9714254117231512,4016,58,86,6487,0.9994815644786993,0.9991723927365046,0.00018603799999999986
epoch,39,val,0.16791458427906036,0.9493891596794128,0.9362637400627136,0.9580318331718445,0.9594202898550724,0.9566473988439307,0.9383259911894273,0.8943018511591669,213,14,15,331,0.9859045651650432,0.9822388021695398,0.00018603799999999986
epoch,40,train,0.027158415514672338,0.9866629242897034,0.982598066329956,0.9891883730888367,0.9900929736320683,0.9882854100106496,0.9840451644575355,0.9717892053270583,4009,65,77,6496,0.9995091282359788,0.9992080184620427,0.00018303899999999986
epoch,40,val,0.20365111529827118,0.9476439952850342,0.933920681476593,0.9566473960876465,0.9566473988439307,0.9566473988439307,0.933920704845815,0.8905681036897456,212,15,15,331,0.9801969721458924,0.9793231646762242,0.00018303899999999986
epoch,41,train,0.027106961095609488,0.9864750504493713,0.9823917746543884,0.9890210628509521,0.9912883998165979,0.9867640346873574,0.9860088365243005,0.9714302938269749,4017,57,87,6486,0.9994948800466987,0.9991935665167773,0.00018003999999999986
epoch,41,val,0.22791744768619537,0.9197207689285278,0.902953565120697,0.9315476417541504,0.9601226993865031,0.9046242774566474,0.9427312775330396,0.8368726642559138,214,13,33,313,0.9845238910900439,0.9787120266863589,0.00018003999999999986
epoch,42,train,0.028090555431080393,0.9861932992935181,0.9820183515548706,0.9887948632240295,0.9908340971585701,0.9867640346873574,0.9852724594992637,0.9708273746754784,4014,60,87,6486,0.9994875772506835,0.9991652601226915,0.00017704099999999985
epoch,42,val,0.15689590573310852,0.9493891596794128,0.9362637400627136,0.9580318331718445,0.9594202898550724,0.9566473988439307,0.9383259911894273,0.8943018511591669,213,14,15,331,0.9883392534531222,0.9848743347508339,0.00017704099999999985
epoch,43,train,0.021467877545270946,0.9894806146621704,0.9862879514694214,0.991467297077179,0.9929803143598351,0.9899589228662711,0.9887088856161022,0.9777630667678524,4028,46,66,6507,0.9996959357908648,0.9995116960302559,0.00017404199999999985
epoch,43,val,0.18901166319847107,0.9441536068916321,0.9292035102844238,0.9538905024528503,0.9511494252873564,0.9566473988439307,0.9251101321585903,0.8831190935857282,210,17,15,331,0.9852108755718847,0.9820860176720736,0.00017404199999999985
epoch,44,train,0.025349060500875483,0.987508237361908,0.9837388396263123,0.9898589253425598,0.9922042188933048,0.9875247223490035,0.9874815905743741,0.9736164555655543,4023,51,82,6491,0.9995566032353576,0.9992614570503497,0.00017104299999999985
epoch,44,val,0.18186357617378235,0.9476439952850342,0.9336283206939697,0.9567723274230957,0.9540229885057471,0.9595375722543352,0.9295154185022027,0.8904258185965522,211,16,14,332,0.9882871056648472,0.9832446334445265,0.00017104299999999985
epoch,45,train,0.020188510350094845,0.990419864654541,0.9875091910362244,0.9922303557395935,0.9935926773455378,0.9908717480602465,0.9896907216494846,0.9797458551893552,4032,42,60,6513,0.9997181355796184,0.9995521390708826,0.00016804399999999984
epoch,45,val,0.19512629508972168,0.9458987712860107,0.9321662783622742,0.9550072550773621,0.9591836734693877,0.9508670520231214,0.9383259911894273,0.8872296689969854,213,14,17,329,0.9869383893477488,0.9835438364187314,0.00016804399999999984
epoch,46,train,0.021491590895436216,0.9899502396583557,0.9869112968444824,0.9918438792228699,0.9938893981057134,0.9898067853339418,0.9901816396661758,0.9787694140551088,4034,40,67,6506,0.9997011819122603,0.9995126296184516,0.00016504499999999984
epoch,46,val,0.1880364567041397,0.9511343836784363,0.9385964870452881,0.9594202637672424,0.9622093023255814,0.9566473988439307,0.9427312775330396,0.8980419042069238,214,13,15,331,0.9851521328009619,0.9830218227190548,0.00016504499999999984
final,,train,0.04880771830058503,0.9766131043434143,0.9696304202079773,0.9809851050376892,0.984820607175713,0.9771793701506162,0.975699558173785,0.9506653785161313,3975,99,150,6423,0.9983912239209616,0.9974418376421417,0.00016204599999999984
final,,val,0.15656715631484985,0.9528796076774597,0.9393258690834045,0.9614835977554321,0.9492957746478873,0.9739884393063584,0.920704845814978,0.9013277297564858,209,18,9,337,0.985914028927533,0.981882305008785,0.00016204599999999984
final,,test,0.3211696445941925,0.8928571343421936,0.8986486196517944,0.8863636255264282,0.8863636363636364,0.8863636363636364,0.8986486486486487,0.785012285012285,133,15,15,117,0.9403768223999658,0.9592547092547093,0.00016204599999999984
