phase,epoch,split,loss,general_f1,class_0_f1,class_1_f1,precision,recall,specificity,mcc,tn,fp,fn,tp,pr_auc,roc_auc,learning_rate
epoch,16,val,0.6881639361381531,0.7849674224853516,0.8565567135810852,0.5707269310951233,0.8645833333333334,0.42595307917888564,0.9663025365673024,0.4986018449609478,5219,182,1566,1162,0.6598617914943858,0.6954012195525864,0.00025501499999999993
epoch,17,train,0.6617505073547363,0.7712064981460571,0.8433430790901184,0.5759353041648865,0.924835405998537,0.41817580418423883,0.9799080954243253,0.5145237134934684,40090,822,14072,10114,0.7238762161189803,0.7413593972097551,0.0002520159999999999
epoch,17,val,0.6770256757736206,0.7880427837371826,0.8581075668334961,0.5812879800796509,0.8622927180966113,0.43841642228739003,0.9646361784854657,0.5059276263671275,5210,191,1532,1196,0.6646819158439221,0.707427238683398,0.0002520159999999999
epoch,18,train,0.6580847095213007,0.7729576826095581,0.8446467518806458,0.5784128904342651,0.9325791022810891,0.41920946001819237,0.9820834962847086,0.5198887380232495,40179,733,14047,10139,0.7287530562761433,0.7469385884290828,0.0002490169999999999
epoch,18,val,0.6927846670150757,0.7818920016288757,0.8558887839317322,0.5517066717147827,0.8891605541972291,0.3999266862170088,0.9748194778744677,0.49429555937592934,5265,136,1637,1091,0.6633884115179642,0.7059347649859564,0.0002490169999999999
epoch,19,train,0.657964885923142,0.7722510695457458,0.8440714478492737,0.577775239944458,0.9282576866764275,0.419416191184983,0.9808369182635901,0.5174785268761202,40128,784,14042,10144,0.7291026494948216,0.7477524706193536,0.0002460179999999999
epoch,19,val,0.6783571243286133,0.7938245534896851,0.8626004457473755,0.5871921181678772,0.8948948948948949,0.436950146627566,0.9740788742825403,0.5243496842179262,5261,140,1536,1192,0.6724581162696974,0.7150328140601746,0.0002460179999999999
epoch,20,train,0.6570557759200618,0.7723739743232727,0.8441260457038879,0.5782192945480347,0.9279188744746939,0.4199536922186389,0.980714704732108,0.5176753616977076,40123,789,14029,10157,0.7295461226424205,0.7487009766790427,0.00024301899999999992
epoch,20,val,0.6881965398788452,0.7784475088119507,0.8536367416381836,0.5443966388702393,0.8783673469387755,0.3944281524926686,0.9724125162007036,0.48419278350777434,5252,149,1652,1076,0.6616895498546788,0.6993675752996756,0.00024301899999999992
epoch,21,train,0.6555767777510885,0.7731266617774963,0.844656229019165,0.5795062780380249,0.9305111090792721,0.4207806168858017,0.9814235432147047,0.5198301857131704,40152,760,14009,10177,0.7320955705637724,0.7512777271608468,0.00024001999999999991
epoch,21,val,0.6912409067153931,0.7857055068016052,0.8583970069885254,0.5596562027931213,0.9014657980456026,0.40579178885630496,0.9775967413441955,0.5055256433028278,5280,121,1621,1107,0.6558262453930676,0.6915765436073802,0.00024001999999999991
epoch,22,train,0.6542535827405915,0.7732034921646118,0.8446712493896484,0.5799237489700317,0.9298357664233576,0.42135946415281567,0.9812035588580368,0.5198581768692795,40143,769,13995,10191,0.7321807101093771,0.750502596452904,0.0002370209999999999
epoch,22,val,0.6816216111183167,0.7932094931602478,0.8622244000434875,0.5856544375419617,0.8939051918735892,0.43548387096774194,0.9738937233845584,0.5227167229244979,5260,141,1540,1188,0.6717221623427809,0.7184026554222337,0.0002370209999999999
epoch,23,train,0.6515580315847654,0.77486252784729,0.845940351486206,0.5820214748382568,0.9380400808972238,0.4218969651864715,0.9835256159561987,0.5251229873530829,40238,674,13982,10204,0.7342946149704346,0.7529988783237431,0.0002340219999999999
epoch,23,val,0.6800069212913513,0.7933325171470642,0.8624078631401062,0.5849802494049072,0.896969696969697,0.4340175953079179,0.9748194778744677,0.5234568766510085,5265,136,1544,1184,0.6734500299128979,0.7140380352069049,0.0002340219999999999
epoch,24,train,0.6517949580706894,0.7737718224525452,0.8451956510543823,0.5799846053123474,0.9348165854555484,0.42040850078557845,0.9826701212358232,0.5221061621880363,40203,709,14018,10168,0.7346598390084658,0.7530854035434418,0.0002310229999999999
epoch,24,val,0.6838193535804749,0.7945626974105835,0.8635843992233276,0.5841633677482605,0.9107142857142857,0.42998533724340177,0.9787076467320867,0.5284923767026101,5286,115,1555,1173,0.6733850879648242,0.7219373883189873,0.0002310229999999999
epoch,25,train,0.6509428777770856,0.7740176320075989,0.8455165028572083,0.5793130993843079,0.9393489752388018,0.41879599768461095,0.9840144700821275,0.5235744353506423,40258,654,14057,10129,0.7351377457244614,0.7554609903300911,0.0002280239999999999
epoch,25,val,0.6875999569892883,0.7939475774765015,0.8629856705665588,0.5846764445304871,0.903448275862069,0.43218475073313783,0.9766709868542862,0.5259017347923727,5275,126,1549,1179,0.6700375512233081,0.7112037604636048,0.0002280239999999999
epoch,26,train,0.6498175435482137,0.7744938135147095,0.8457335233688354,0.581002414226532,0.9380645161290323,0.42082196311915987,0.9835745013687915,0.5243339695485064,40240,672,14008,10178,0.7359245367120308,0.7553666899528265,0.0002250249999999999
